date,interest,keyword,geo
2026-06-14,42,Grand Theft Auto VI,CA
2026-06-21,74,Grand Theft Auto VI,CA
2026-06-28,45,Grand Theft Auto VI,CA
2026-07-05,14,Grand Theft Auto VI,CA
2026-07-12,21,Grand Theft Auto VI,CA
2026-07-19,11,Grand Theft Auto VI,CA
2026-07-26,15,Grand Theft Auto VI,CA
2026-08-02,12,Grand Theft Auto VI,CA
2026-08-09,19,Grand Theft Auto VI,CA
2026-08-16,52,Grand Theft Auto VI,CA
2026-08-23,70,Grand Theft Auto VI,CA
2026-08-30,79,Grand Theft Auto VI,CA
2026-09-06,100,Grand Theft Auto VI,CA
